nohup: ignoring input

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0 | loss: 112.456645:   0%|          | 0/1000 [07:26<?, ?it/s]
Epoch 27 | loss: 2.518997:   3%|▎         | 27/1000 [3:49:39<135:02:40, 499.65s/it]
Epoch 27 | loss: 2.518997:   3%|▎         | 28/1000 [3:49:39<135:22:19, 501.38s/it]
Epoch 28 | loss: 2.471331:   3%|▎         | 28/1000 [3:58:01<135:22:19, 501.38s/it]
Epoch 28 | loss: 2.471331:   3%|▎         | 29/1000 [3:58:01<135:16:35, 501.54s/it]
Epoch 29 | loss: 2.447337:   3%|▎         | 29/1000 [4:06:33<135:16:35, 501.54s/it]
Epoch 29 | loss: 2.447337:   3%|▎         | 30/1000 [4:06:33<135:59:09, 504.69s/it]
Epoch 30 | loss: 2.410563:   3%|▎         | 30/1000 [4:14:54<135:59:09, 504.69s/it]
Epoch 30 | loss: 2.410563:   3%|▎         | 31/1000 [4:14:54<135:34:45, 503.70s/it]
Epoch 31 | loss: 2.363949:   3%|▎         | 31/1000 [4:23:24<135:34:45, 503.70s/it]
Epoch 31 | loss: 2.363949:   3%|▎         | 32/1000 [4:23:24<135:56:51, 505.59s/it]
Epoch 32 | loss: 2.345459:   3%|▎         | 32/1000 [4:31:51<135:56:51, 505.59s/it]
Epoch 32 | loss: 2.345459:   3%|▎         | 33/1000 [4:31:51<135:55:55, 506.05s/it]
Epoch 33 | loss: 2.325312:   3%|▎         | 33/1000 [4:40:20<135:55:55, 506.05s/it]
Epoch 33 | loss: 2.325312:   3%|▎         | 34/1000 [4:40:20<136:01:07, 506.90s/it]
Epoch 34 | loss: 2.294313:   3%|▎         | 34/1000 [4:48:46<136:01:07, 506.90s/it]
Epoch 34 | loss: 2.294313:   4%|▎         | 35/1000 [4:48:46<135:46:43, 506.53s/it]
Epoch 35 | loss: 2.260021:   4%|▎         | 35/1000 [4:57:10<135:46:43, 506.53s/it]
Epoch 35 | loss: 2.260021:   4%|▎         | 36/1000 [4:57:10<135:28:02, 505.89s/it]
Epoch 36 | loss: 2.242627:   4%|▎         | 36/1000 [5:05:41<135:28:02, 505.89s/it]
Epoch 36 | loss: 2.242627:   4%|▎         | 37/1000 [5:05:41<135:40:51, 507.22s/it]
Epoch 37 | loss: 2.226602:   4%|▎         | 37/1000 [5:14:09<135:40:51, 507.22s/it]
Epoch 37 | loss: 2.226602:   4%|▍         | 38/1000 [5:14:09<135:38:41, 507.61s/it]
Epoch 38 | loss: 2.187607:   4%|▍         | 38/1000 [5:22:40<135:38:41, 507.61s/it]
Epoch 38 | loss: 2.187607:   4%|▍         | 39/1000 [5:22:40<135:43:45, 508.46s/it]
Epoch 39 | loss: 2.180631:   4%|▍         | 39/1000 [5:31:02<135:43:45, 508.46s/it]
Epoch 39 | loss: 2.180631:   4%|▍         | 40/1000 [5:31:02<135:08:23, 506.77s/it]
Epoch 40 | loss: 2.141671:   4%|▍         | 40/1000 [5:39:33<135:08:23, 506.77s/it]
Epoch 40 | loss: 2.141671:   4%|▍         | 41/1000 [5:39:33<135:17:59, 507.90s/it]
Epoch 41 | loss: 2.148335:   4%|▍         | 41/1000 [5:48:03<135:17:59, 507.90s/it]
Epoch 41 | loss: 2.148335:   4%|▍         | 42/1000 [5:48:03<135:17:54, 508.43s/it]
Epoch 42 | loss: 2.115347:   4%|▍         | 42/1000 [5:56:25<135:17:54, 508.43s/it]
Epoch 42 | loss: 2.115347:   4%|▍         | 43/1000 [5:56:25<134:38:59, 506.52s/it]
Epoch 43 | loss: 2.089422:   4%|▍         | 43/1000 [6:04:52<134:38:59, 506.52s/it]
Epoch 43 | loss: 2.089422:   4%|▍         | 44/1000 [6:04:52<134:33:26, 506.70s/it]
Epoch 44 | loss: 2.062687:   4%|▍         | 44/1000 [6:13:18<134:33:26, 506.70s/it]
Epoch 44 | loss: 2.062687:   4%|▍         | 45/1000 [6:13:18<134:20:39, 506.43s/it]
Epoch 45 | loss: 2.059901:   4%|▍         | 45/1000 [6:21:40<134:20:39, 506.43s/it]
Epoch 45 | loss: 2.059901:   5%|▍         | 46/1000 [6:21:40<133:55:22, 505.37s/it]
Epoch 46 | loss: 2.052580:   5%|▍         | 46/1000 [6:30:09<133:55:22, 505.37s/it]
Epoch 46 | loss: 2.052580:   5%|▍         | 47/1000 [6:30:09<134:02:03, 506.32s/it]
Epoch 47 | loss: 2.024018:   5%|▍         | 47/1000 [6:38:34<134:02:03, 506.32s/it]
Epoch 47 | loss: 2.024018:   5%|▍         | 48/1000 [6:38:34<133:48:24, 505.99s/it]
Epoch 48 | loss: 1.999965:   5%|▍         | 48/1000 [6:47:11<133:48:24, 505.99s/it]
